Time [s],Pressure [mbar],N injection,Time opening [ms],Tau injection [ms],Mass [g]
1620016852.119881,1647.75,46608.0,5.0,5000.0,1.647
1620016854.713759,1647.75,46608.0,5.0,5000.0,1.647
1620016857.312,1647.75,46609.0,5.0,5000.0,1.66
1620016859.910862,1647.75,46609.0,5.0,5000.0,1.709
1620016862.503322,1647.75,46610.0,5.0,5000.0,1.673
1620016865.116117,1647.75,46610.0,5.0,5000.0,1.695
1620016867.755009,1647.375,46611.0,5.0,5000.0,1.686
1620016870.346882,1647.75,46611.0,5.0,5000.0,1.7
1620016872.948175,1647.75,46612.0,5.0,5000.0,1.7
1620016875.542697,1647.75,46612.0,5.0,5000.0,1.712
1620016878.168889,1647.375,46613.0,5.0,5000.0,1.712
1620016880.789169,1647.75,46613.0,5.0,5000.0,1.725
1620016883.366944,1647.375,46614.0,5.0,5000.0,1.725
1620016885.982856,1647.375,46614.0,5.0,5000.0,1.738
1620016888.581573,1647.75,46615.0,5.0,5000.0,1.738
1620016891.178502,1647.375,46615.0,5.0,5000.0,1.751
1620016893.771785,1647.375,46616.0,5.0,5000.0,1.751
1620016896.371448,1647.75,46616.0,5.0,5000.0,1.764
1620016898.96349,1647.75,46617.0,5.0,5000.0,1.764
1620016901.557446,1647.75,46617.0,5.0,5000.0,1.778
1620016904.162338,1647.375,46618.0,5.0,5000.0,1.778
1620016906.75885,1647.375,46618.0,5.0,5000.0,1.791
1620016909.351627,1647.375,46619.0,5.0,5000.0,1.792
1620016911.955404,1647.375,46620.0,5.0,5000.0,1.805
1620016914.547361,1647.375,46620.0,5.0,5000.0,1.805
1620016917.147038,1647.375,46621.0,5.0,5000.0,1.818
1620016919.742287,1647.375,46621.0,5.0,5000.0,1.818
1620016922.34224,1647.375,46622.0,5.0,5000.0,1.83
1620016924.939141,1647.375,46622.0,5.0,5000.0,1.875
1620016927.531202,1647.375,46623.0,5.0,5000.0,1.843
1620016930.163042,1647.375,46623.0,5.0,5000.0,1.863
1620016932.777626,1647.375,46624.0,5.0,5000.0,1.856
1620016935.380074,1647.375,46624.0,5.0,5000.0,1.871
1620016937.975395,1647.375,46625.0,5.0,5000.0,1.87
1620016940.570261,1647.375,46625.0,5.0,5000.0,1.882
1620016943.169079,1647.375,46626.0,5.0,5000.0,1.882
