Time [s],Pressure [mbar],N injection,Time opening [ms],Tau injection [ms],Mass [g]
1619432392.0835,249.9375,1633,10,1000,15.207
1619432393.18557,249.9375,1634,10,1000,15.222
1619432394.28049,249.875,1635,10,1000,15.228
1619432395.37821,249.875,1636,10,1000,15.237
1619432396.47964,249.875,1637,10,1000,15.242
1619432397.57611,249.875,1638,10,1000,15.259
1619432398.67433,249.875,1639,10,1000,15.268
1619432399.7762,249.8125,1640,10,1000,15.27
1619432400.8858,249.875,1641,10,1000,15.28
1619432403.11235,249.875,1644,10,1000,15.299
1619432404.23728,249.8125,1645,10,1000,15.308
1619432405.36795,249.8125,1646,10,1000,15.317
1619432406.46632,249.8125,1647,10,1000,15.323
1619432407.57064,249.8125,1648,10,1000,15.341
1619432408.66675,249.8125,1649,10,1000,15.345
1619432409.79379,249.8125,1650,10,1000,15.352
1619432410.9126,249.75,1652,10,1000,15.362
1619432412.01573,249.8125,1653,10,1000,15.374
1619432413.141,249.75,1654,10,1000,15.38
1619432414.26167,249.75,1655,10,1000,15.386
1619432415.35669,249.75,1656,10,1000,15.403
1619432416.45762,249.75,1657,10,1000,15.407
1619432417.55664,249.6875,1658,10,1000,15.415
1619432418.6531,249.6875,1659,10,1000,15.429
1619432419.75488,249.75,1660,10,1000,15.443
1619432420.8508,249.75,1661,10,1000,15.444
1619432421.94996,249.6875,1663,10,1000,15.45
1619432423.05146,249.6875,1664,10,1000,15.46
1619432425.23706,249.625,1666,10,1000,15.478
1619432426.34685,249.6875,1667,10,1000,15.483
1619432427.44327,249.625,1668,10,1000,15.5
1619432428.54313,249.625,1669,10,1000,15.504
1619432429.64125,249.625,1670,10,1000,15.512
1619432430.74489,249.625,1671,10,1000,15.524
1619432431.83874,249.625,1672,10,1000,15.535
1619432432.93754,249.625,1674,10,1000,15.54
1619432435.12786,249.5625,1676,10,1000,15.55
1619432436.23682,249.5625,1677,10,1000,15.567
1619432437.33366,249.5625,1678,10,1000,15.573
1619432438.4341,249.5625,1679,10,1000,15.581
1619432439.53344,249.5625,1680,10,1000,15.587
1619432440.63026,249.5625,1681,10,1000,15.592
1619432441.73152,249.5625,1682,10,1000,15.609
1619432442.82658,249.5625,1683,10,1000,15.62
1619432443.92621,249.5625,1684,10,1000,15.626
1619432445.02786,249.5,1686,10,1000,15.632
1619432446.12337,249.5,1687,10,1000,15.637
1619432448.31181,249.5,1689,10,1000,15.661
1619432449.4186,249.5,1690,10,1000,15.67
1619432450.51853,249.5,1691,10,1000,15.677
1619432451.62066,249.5,1692,10,1000,15.696
1619432452.71968,249.5,1693,10,1000,15.702
1619432453.81551,249.4375,1694,10,1000,15.708
1619432454.9108,249.5,1695,10,1000,15.721
1619432456.01459,249.4375,1697,10,1000,15.732
1619432457.11382,249.4375,1698,10,1000,15.739
1619432458.21664,249.4375,1699,10,1000,15.745
1619432460.44573,249.375,1701,10,1000,15.864
1619432461.55474,249.375,1702,10,1000,15.864
1619432462.66257,249.375,1703,10,1000,15.871
1619432463.80459,249.375,1704,10,1000,15.883
1619432464.90842,249.375,1705,10,1000,15.895
1619432466.05262,249.375,1707,10,1000,15.9
1619432467.15823,249.375,1708,10,1000,15.908
1619432468.30222,249.375,1709,10,1000,15.918
1619432469.3958,249.375,1710,10,1000,15.926
1619432470.49908,249.3125,1711,10,1000,15.931
1619432471.59412,249.3125,1712,10,1000,15.95
1619432472.69571,249.375,1713,10,1000,15.954
1619432473.78952,249.3125,1714,10,1000,15.962
1619432474.89391,249.375,1715,10,1000,15.972
1619432475.98956,249.3125,1716,10,1000,15.984
1619432477.08603,249.3125,1718,10,1000,15.99
1619432478.18966,249.3125,1719,10,1000,15.996
1619432479.29068,249.25,1720,10,1000,16.01
1619432480.38646,249.25,1721,10,1000,16.016
1619432481.48745,249.25,1722,10,1000,16.024
1619432482.5835,249.25,1723,10,1000,16.042
1619432483.68106,249.25,1724,10,1000,16.048
1619432484.78379,249.1875,1725,10,1000,16.053
1619432485.88045,249.25,1726,10,1000,16.06
1619432487.01133,249.25,1727,10,1000,16.065
1619432488.147,249.1875,1729,10,1000,16.078
1619432489.27425,249.1875,1730,10,1000,16.088
1619432490.39034,249.1875,1731,10,1000,16.096
1619432492.61127,249.1875,1733,10,1000,16.107
1619432493.72415,249.1875,1734,10,1000,16.128
1619432494.82268,249.1875,1735,10,1000,16.137
1619432495.948,249.125,1736,10,1000,16.141
1619432497.06651,249.125,1738,10,1000,16.148
1619432498.16372,249.125,1739,10,1000,16.153
1619432499.26583,249.125,1740,10,1000,16.168
1619432501.4571,249.125,1742,10,1000,16.184
1619432502.56312,249.125,1743,10,1000,16.19
1619432503.6622,249.125,1744,10,1000,16.207
1619432504.75867,249.0625,1745,10,1000,16.211
1619432505.85336,249.0625,1746,10,1000,16.219
1619432506.9635,249.0625,1747,10,1000,16.229
1619432509.19425,249.0625,1750,10,1000,16.246
1619432510.30601,249.0625,1751,10,1000,16.251
1619432511.4079,249.0625,1752,10,1000,16.265
1619432512.54994,249.0625,1753,10,1000,16.272
1619432513.65282,249,1754,10,1000,16.28
1619432514.75035,249,1755,10,1000,16.285
1619432515.84399,249.0625,1756,10,1000,16.3
1619432516.94238,249,1757,10,1000,16.311
1619432518.05263,249,1759,10,1000,16.316
1619432519.19588,249,1760,10,1000,16.321
1619432521.39758,248.9375,1762,10,1000,16.34
1619432522.54668,249,1763,10,1000,16.349
1619432523.69464,248.9375,1764,10,1000,16.366
1619432524.8405,248.9375,1765,10,1000,16.373
1619432525.93913,248.9375,1766,10,1000,16.377
1619432527.03399,248.9375,1768,10,1000,16.384
1619432528.13441,248.9375,1769,10,1000,16.394
1619432529.23429,248.9375,1770,10,1000,16.404
1619432530.33329,248.9375,1771,10,1000,16.411
1619432531.43084,248.9375,1772,10,1000,16.417
1619432532.52762,248.875,1773,10,1000,16.423
1619432533.63664,248.875,1774,10,1000,16.443
1619432534.77953,248.875,1775,10,1000,16.447
1619432535.87674,248.875,1776,10,1000,16.455
1619432536.97806,248.8125,1777,10,1000,16.46
1619432538.12025,248.8125,1779,10,1000,16.474
1619432539.22118,248.8125,1780,10,1000,16.484
1619432540.31848,248.8125,1781,10,1000,16.492
1619432541.41834,248.8125,1782,10,1000,16.498
1619432542.51745,248.8125,1783,10,1000,16.609
1619432543.61543,248.8125,1784,10,1000,16.611
1619432544.71551,248.8125,1785,10,1000,16.619
1619432545.81121,248.8125,1786,10,1000,16.626
1619432547.99836,248.8125,1788,10,1000,16.647
1619432549.10929,248.8125,1789,10,1000,16.658
1619432550.20777,248.75,1791,10,1000,16.664
1619432551.31185,248.75,1792,10,1000,16.67
1619432552.46035,248.6875,1793,10,1000,16.684
1619432553.55663,248.75,1794,10,1000,16.69
1619432554.65222,248.75,1795,10,1000,16.698
1619432555.7555,248.75,1796,10,1000,16.714
1619432556.85538,248.75,1797,10,1000,16.722
1619432559.03493,248.75,1799,10,1000,16.734
1619432560.1528,248.75,1801,10,1000,16.743
1619432561.32516,248.6875,1802,10,1000,16.754
1619432562.45123,248.6875,1803,10,1000,16.761
1619432563.59807,248.6875,1804,10,1000,16.767
1619432564.73889,248.6875,1805,10,1000,16.785
1619432565.84387,248.625,1806,10,1000,16.788
1619432566.94761,248.6875,1807,10,1000,16.798
1619432568.04792,248.6875,1808,10,1000,16.807
1619432570.27489,248.625,1811,10,1000,16.825
1619432571.38359,248.625,1812,10,1000,16.831
1619432572.51592,248.5625,1813,10,1000,16.847
1619432573.63545,248.625,1814,10,1000,16.851
1619432574.76702,248.625,1815,10,1000,16.86
1619432575.87843,248.5625,1816,10,1000,16.872
1619432576.97409,248.5625,1817,10,1000,16.883
1619432578.07824,248.5625,1818,10,1000,16.888
1619432579.18262,248.5625,1820,10,1000,16.894
1619432580.32996,248.5625,1821,10,1000,16.899
1619432581.47303,248.5,1822,10,1000,16.917
1619432582.57372,248.5625,1823,10,1000,16.923
1619432583.67341,248.5,1824,10,1000,16.931
1619432584.76744,248.5,1825,10,1000,16.936
1619432586.9526,248.5,1827,10,1000,16.958
1619432588.06371,248.5,1828,10,1000,16.968
1619432590.25086,248.5,1831,10,1000,16.977
1619432591.36089,248.4375,1832,10,1000,16.994
1619432592.46109,248.5,1833,10,1000,16.999
1619432594.64661,248.4375,1835,10,1000,17.014
1619432596.84418,248.4375,1837,10,1000,17.037
1619432597.95651,248.4375,1838,10,1000,17.044
1619432599.05068,248.4375,1839,10,1000,17.053
1619432601.24134,248.375,1842,10,1000,17.069
1619432602.35127,248.375,1843,10,1000,17.074
1619432603.45101,248.375,1844,10,1000,17.088
1619432604.55051,248.375,1845,10,1000,17.094
1619432605.64653,248.375,1846,10,1000,17.103
1619432606.75047,248.375,1847,10,1000,17.118
1619432607.89703,248.375,1848,10,1000,17.125
1619432608.9944,248.375,1849,10,1000,17.13
1619432610.09507,248.3125,1850,10,1000,17.137
1619432612.27688,248.3125,1853,10,1000,17.157
1619432614.47389,248.3125,1855,10,1000,17.173
1619432615.58806,248.25,1856,10,1000,17.192
1619432616.68625,248.3125,1857,10,1000,17.197
1619432617.81822,248.25,1858,10,1000,17.208
1619432618.93677,248.3125,1859,10,1000,17.214
1619432620.0806,248.25,1860,10,1000,17.226
1619432621.18234,248.25,1862,10,1000,17.238
1619432622.28195,248.25,1863,10,1000,17.338
1619432624.4694,248.25,1865,10,1000,17.35
1619432625.57542,248.25,1866,10,1000,17.355
1619432626.67238,248.1875,1867,10,1000,17.361
1619432627.77105,248.1875,1868,10,1000,17.38
1619432628.87718,248.1875,1869,10,1000,17.384
1619432630.02386,248.1875,1870,10,1000,17.392
1619432631.16963,248.1875,1872,10,1000,17.398
1619432632.27565,248.1875,1873,10,1000,17.413
1619432633.41424,248.1875,1874,10,1000,17.423
1619432634.51415,248.1875,1875,10,1000,17.431
1619432635.61419,248.1875,1876,10,1000,17.437
1619432636.71346,248.125,1877,10,1000,17.443
1619432637.81085,248.125,1878,10,1000,17.464
1619432638.90804,248.125,1879,10,1000,17.473
1619432640.00727,248.125,1880,10,1000,17.477
1619432641.11433,248.125,1881,10,1000,17.484
1619432642.25874,248.125,1883,10,1000,17.494
1619432644.47473,248.125,1885,10,1000,17.51
1619432645.60224,248.0625,1886,10,1000,17.517
1619432646.70038,248.0625,1887,10,1000,17.535
1619432647.80458,248.0625,1888,10,1000,17.539
1619432648.95185,248.0625,1889,10,1000,17.546
1619432650.04858,248.0625,1890,10,1000,17.557
1619432651.14766,248.0625,1891,10,1000,17.568
1619432652.25122,248.0625,1893,10,1000,17.574
1619432653.39159,248,1894,10,1000,17.584
1619432654.49355,248,1895,10,1000,17.592
1619432656.68245,248,1897,10,1000,17.606
1619432657.79431,248,1898,10,1000,17.623
1619432658.94261,248,1899,10,1000,17.627
1619432660.08707,248,1900,10,1000,17.634
1619432661.1862,248,1901,10,1000,17.644
1619432663.37538,247.9375,1904,10,1000,17.662
1619432664.48337,247.9375,1905,10,1000,17.668
1619432665.57985,247.9375,1906,10,1000,17.684
1619432666.6833,247.9375,1907,10,1000,17.688
1619432667.83592,247.875,1908,10,1000,17.697
1619432668.97834,247.9375,1909,10,1000,17.709
1619432670.07801,247.9375,1910,10,1000,17.721
1619432671.17518,247.9375,1911,10,1000,17.726
1619432672.27994,247.875,1913,10,1000,17.732
1619432673.42171,247.875,1914,10,1000,17.737
1619432674.52609,247.875,1915,10,1000,17.752
1619432675.66927,247.875,1916,10,1000,17.759
1619432676.76968,247.8125,1917,10,1000,17.768
1619432677.87298,247.875,1918,10,1000,17.773
1619432679.02322,247.8125,1919,10,1000,17.788
1619432680.16544,247.8125,1920,10,1000,17.799
1619432681.26665,247.8125,1922,10,1000,17.804
1619432682.36205,247.8125,1923,10,1000,17.809
1619432683.46484,247.8125,1924,10,1000,17.815
1619432684.56063,247.8125,1925,10,1000,17.832
1619432685.66475,247.8125,1926,10,1000,17.837
1619432686.80736,247.8125,1927,10,1000,17.846
1619432687.90517,247.8125,1928,10,1000,17.861
1619432689.00995,247.75,1929,10,1000,17.87
1619432690.15928,247.75,1930,10,1000,17.875
1619432692.39187,247.75,1933,10,1000,17.892
1619432694.61981,247.75,1935,10,1000,17.909
1619432695.75551,247.75,1936,10,1000,17.916
1619432697.98089,247.6875,1938,10,1000,17.937
1619432699.09154,247.6875,1939,10,1000,17.944
1619432700.2,247.6875,1940,10,1000,17.955
1619432702.42701,247.625,1943,10,1000,17.972
1619432703.53706,247.6875,1944,10,1000,17.979
1619432704.63729,247.6875,1945,10,1000,17.994
1619432705.73663,247.625,1946,10,1000,17.999
1619432707.92274,247.625,1948,10,1000,18.021
1619432710.1172,247.625,1950,10,1000,18.145
1619432711.24378,247.625,1952,10,1000,18.145
1619432712.37955,247.625,1953,10,1000,18.156
1619432713.48117,247.5625,1954,10,1000,18.159
1619432714.63027,247.5625,1955,10,1000,18.174
1619432715.77583,247.5625,1956,10,1000,18.179
1619432716.87438,247.5625,1957,10,1000,18.187
1619432717.97454,247.5625,1958,10,1000,18.202
1619432719.07737,247.5625,1959,10,1000,18.213
1619432720.22235,247.5625,1961,10,1000,18.217
1619432721.31686,247.5625,1962,10,1000,18.223
1619432722.42442,247.5,1963,10,1000,18.228
1619432723.57008,247.5,1964,10,1000,18.245
1619432724.71882,247.5,1965,10,1000,18.252
1619432725.86774,247.5,1966,10,1000,18.261
1619432728.09817,247.5,1968,10,1000,18.28
1619432729.20685,247.4375,1969,10,1000,18.291
1619432730.31049,247.4375,1971,10,1000,18.296
1619432731.40379,247.4375,1972,10,1000,18.303
1619432732.50663,247.4375,1973,10,1000,18.308
1619432733.61239,247.4375,1974,10,1000,18.322
1619432734.75429,247.4375,1975,10,1000,18.323
1619432735.85949,247.375,1976,10,1000,18.344
1619432737.0009,247.4375,1977,10,1000,18.342
1619432738.10222,247.4375,1978,10,1000,18.347
1619432739.19465,247.375,1979,10,1000,18.352
1619432740.29507,247.375,1981,10,1000,18.366
1619432741.3983,247.375,1982,10,1000,18.378
1619432742.52294,247.375,1983,10,1000,18.389
1619432743.64423,247.375,1984,10,1000,18.397
1619432744.74784,247.375,1985,10,1000,18.411
1619432745.89935,247.375,1986,10,1000,18.425
1619432747.05164,247.375,1987,10,1000,18.434
1619432748.19341,247.375,1988,10,1000,18.44
1619432750.41901,247.3125,1991,10,1000,18.457
1619432751.53587,247.3125,1992,10,1000,18.467
1619432752.63491,247.3125,1993,10,1000,18.475
1619432753.73136,247.3125,1994,10,1000,18.489
1619432754.8313,247.25,1995,10,1000,18.493
1619432755.93731,247.25,1996,10,1000,18.5
1619432757.07679,247.25,1997,10,1000,18.512
1619432759.26386,247.25,1999,10,1000,18.528
1619432760.37265,247.25,2001,10,1000,18.534
1619432761.47157,247.25,2002,10,1000,18.545
1619432762.57657,247.25,2003,10,1000,18.551
1619432763.72379,247.25,2004,10,1000,18.565
1619432765.90344,247.1875,2006,10,1000,18.579
1619432767.02378,247.25,2007,10,1000,18.583
1619432769.25049,247.1875,2009,10,1000,18.61
1619432770.36633,247.1875,2011,10,1000,18.615
1619432771.46154,247.1875,2012,10,1000,18.621
1619432772.56327,247.1875,2013,10,1000,18.626
1619432773.66926,247.125,2014,10,1000,18.643
1619432774.81341,247.125,2015,10,1000,18.649
1619432775.95943,247.125,2016,10,1000,18.658
1619432777.05681,247.125,2017,10,1000,18.664
1619432778.15334,247.125,2018,10,1000,18.677
1619432779.25612,247.125,2019,10,1000,18.688
1619432780.35863,247.125,2021,10,1000,18.693
1619432782.58448,247.0625,2023,10,1000,18.712
1619432783.69795,247.0625,2024,10,1000,18.719
1619432784.79839,247.0625,2025,10,1000,18.727
1619432785.90353,247.0625,2026,10,1000,18.732
1619432788.12761,247.0625,2028,10,1000,18.756
1619432789.22078,247.0625,2029,10,1000,18.856
1619432790.3489,247.0625,2031,10,1000,18.86
1619432791.4939,247.0625,2032,10,1000,18.867
1619432793.67434,247,2034,10,1000,18.885
1619432794.78669,247,2035,10,1000,18.891
1619432795.88618,247,2036,10,1000,18.9
1619432796.98969,247,2037,10,1000,18.916
1619432798.13595,247,2038,10,1000,18.924
1619432799.23122,247,2039,10,1000,18.929
1619432801.41509,246.9375,2042,10,1000,18.946
1619432802.53027,246.9375,2043,10,1000,18.955
1619432803.62506,246.9375,2044,10,1000,18.962
1619432804.72388,246.9375,2045,10,1000,18.968
1619432805.83016,246.9375,2046,10,1000,18.985
1619432806.97253,246.9375,2047,10,1000,18.989
1619432808.07757,246.875,2048,10,1000,18.997
1619432809.22795,246.875,2049,10,1000,19.009
1619432810.37026,246.875,2051,10,1000,19.021
1619432811.46853,246.875,2052,10,1000,19.027
1619432812.57191,246.875,2053,10,1000,19.033
1619432813.71989,246.875,2054,10,1000,19.048
1619432815.95337,246.8125,2056,10,1000,19.062
1619432817.06406,246.8125,2057,10,1000,19.067
1619432818.1628,246.8125,2058,10,1000,19.082
1619432819.25788,246.8125,2059,10,1000,19.093
1619432820.36125,246.8125,2061,10,1000,19.098
1619432821.45771,246.8125,2062,10,1000,19.103
1619432822.56371,246.8125,2063,10,1000,19.108
1619432823.70533,246.8125,2064,10,1000,19.128
1619432824.80389,246.75,2065,10,1000,19.133
1619432825.90757,246.75,2066,10,1000,19.142
1619432827.04875,246.75,2067,10,1000,19.147
1619432828.15216,246.8125,2068,10,1000,19.164
1619432829.24987,246.75,2069,10,1000,19.174
1619432831.43328,246.75,2072,10,1000,19.185
1619432832.54611,246.75,2073,10,1000,19.196
1619432833.65183,246.75,2074,10,1000,19.205
1619432834.79633,246.75,2075,10,1000,19.213
1619432835.89765,246.6875,2076,10,1000,19.219
1619432837.0462,246.6875,2077,10,1000,19.237
1619432838.19451,246.6875,2078,10,1000,19.242
1619432839.34081,246.6875,2080,10,1000,19.248
1619432840.48379,246.6875,2081,10,1000,19.258
1619432841.58457,246.6875,2082,10,1000,19.268
1619432842.6811,246.625,2083,10,1000,19.275
1619432843.7798,246.625,2084,10,1000,19.291
1619432844.88522,246.625,2085,10,1000,19.293
1619432846.0347,246.625,2086,10,1000,19.301
1619432847.18285,246.625,2087,10,1000,19.312
1619432848.3307,246.625,2088,10,1000,19.323
1619432849.48041,246.5625,2090,10,1000,19.328
1619432850.631,246.5625,2091,10,1000,19.334
1619432851.78584,246.5625,2092,10,1000,19.349
1619432852.92336,246.5625,2093,10,1000,19.355
1619432854.02441,246.5625,2094,10,1000,19.363
1619432856.26111,246.5625,2096,10,1000,19.386
1619432857.36606,246.5625,2097,10,1000,19.391
1619432859.55176,246.5,2100,10,1000,19.402
1619432860.66462,246.5,2101,10,1000,19.419
1619432861.76347,246.5,2102,10,1000,19.425
1619432862.86664,246.5,2103,10,1000,19.434
1619432864.01164,246.5,2104,10,1000,19.453
1619432865.10925,246.5,2105,10,1000,19.476
1619432866.20668,246.5,2106,10,1000,19.558
1619432867.31032,246.5,2107,10,1000,19.563
1619432868.45454,246.4375,2109,10,1000,19.569
1619432869.55789,246.4375,2110,10,1000,19.576
1619432870.70759,246.5,2111,10,1000,19.59
1619432871.85146,246.4375,2112,10,1000,19.597
1619432872.95155,246.4375,2113,10,1000,19.606
1619432874.0643,246.4375,2114,10,1000,19.611
1619432875.19938,246.4375,2115,10,1000,19.617
1619432876.29981,246.4375,2116,10,1000,19.638
1619432877.44463,246.4375,2118,10,1000,19.643
1619432878.5441,246.375,2119,10,1000,19.649
1619432879.64212,246.375,2120,10,1000,19.661
1619432881.82916,246.375,2122,10,1000,19.677
1619432882.9388,246.375,2123,10,1000,19.683
1619432884.03785,246.375,2124,10,1000,19.7
1619432885.14156,246.3125,2125,10,1000,19.704
1619432886.29045,246.3125,2126,10,1000,19.711
1619432887.43457,246.3125,2128,10,1000,19.722
1619432889.62175,246.3125,2130,10,1000,19.739
1619432890.73388,246.3125,2131,10,1000,19.745
1619432892.97043,246.3125,2133,10,1000,19.766
1619432895.17005,246.25,2135,10,1000,19.788
1619432896.22848,246.25,2136,10,1000,19.797
1619432897.37732,246.25,2137,10,1000,19.802
1619432898.52252,246.25,2139,10,1000,19.808
1619432899.62073,246.25,2140,10,1000,19.813
1619432900.7461,246.25,2141,10,1000,19.831
1619432902.958,246.1875,2143,10,1000,19.845
1619432904.07147,246.25,2144,10,1000,19.862
1619432905.21844,246.1875,2145,10,1000,19.87
1619432906.36308,246.1875,2146,10,1000,19.874
1619432907.4637,246.1875,2148,10,1000,19.881
1619432908.56234,246.1875,2149,10,1000,19.886
1619432909.66108,246.1875,2150,10,1000,19.899
1619432910.7593,246.1875,2151,10,1000,19.907
1619432911.86406,246.125,2152,10,1000,19.916
1619432913.00489,246.125,2153,10,1000,19.922
1619432915.19075,246.125,2155,10,1000,19.945
1619432916.30245,246.125,2156,10,1000,19.956
1619432917.40688,246.125,2157,10,1000,19.962
1619432918.57957,246.125,2159,10,1000,19.967
1619432919.70462,246.0625,2160,10,1000,19.973
1619432920.84842,246.0625,2161,10,1000,19.989
1619432921.97557,246.0625,2162,10,1000,19.995
1619432923.09308,246.0625,2163,10,1000,20.004
1619432925.28703,246.0625,2165,10,1000,20.023
1619432926.39199,246.0625,2166,10,1000,20.035
1619432927.49118,246,2168,10,1000,20.04
1619432929.67468,246,2170,10,1000,20.057
1619432930.79073,246,2171,10,1000,20.064
1619432931.93335,246,2172,10,1000,20.072
1619432933.03469,246,2173,10,1000,20.078
1619432934.13539,245.9375,2174,10,1000,20.095
1619432936.36934,246,2176,10,1000,20.108
1619432937.50603,246,2178,10,1000,20.113
1619432939.71248,245.9375,2180,10,1000,20.134
1619432941.91518,245.9375,2182,10,1000,20.158
1619432943.02119,245.9375,2183,10,1000,20.257
1619432944.12288,245.9375,2184,10,1000,20.258
1619432945.2231,245.875,2185,10,1000,20.264
1619432946.37473,245.875,2186,10,1000,20.275
1619432947.52284,245.875,2188,10,1000,20.286
1619432948.67101,245.875,2189,10,1000,20.292
1619432950.9026,245.875,2191,10,1000,20.313
1619432952.02068,245.875,2192,10,1000,20.318
1619432953.16534,245.8125,2193,10,1000,20.327
1619432954.31157,245.8125,2194,10,1000,20.33
1619432955.4127,245.8125,2195,10,1000,20.351
1619432956.55844,245.8125,2197,10,1000,20.356
1619432957.65879,245.8125,2198,10,1000,20.362
1619432958.80977,245.8125,2199,10,1000,20.375
1619432959.95835,245.8125,2200,10,1000,20.382
1619432961.1058,245.75,2201,10,1000,20.391
1619432962.25546,245.8125,2202,10,1000,20.396
1619432963.40485,245.8125,2203,10,1000,20.41
1619432964.58404,245.8125,2205,10,1000,20.421
1619432966.78671,245.75,2207,10,1000,20.434
1619432967.91155,245.75,2208,10,1000,20.439
1619432969.04464,245.75,2209,10,1000,20.46
1619432970.14317,245.75,2210,10,1000,20.463
1619432971.24422,245.75,2211,10,1000,20.471
1619432972.39351,245.75,2212,10,1000,20.482
1619432973.54194,245.6875,2214,10,1000,20.49
1619432974.69814,245.6875,2215,10,1000,20.501
1619432975.83636,245.6875,2216,10,1000,20.506
1619432976.938,245.6875,2217,10,1000,20.522
1619432978.0865,245.6875,2218,10,1000,20.526
1619432979.23122,245.6875,2219,10,1000,20.535
1619432980.33651,245.6875,2220,10,1000,20.546
1619432981.48547,245.6875,2221,10,1000,20.557
1619432983.71423,245.625,2224,10,1000,20.568
1619432984.83905,245.625,2225,10,1000,20.581
1619432985.98597,245.625,2226,10,1000,20.587
1619432987.12202,245.625,2227,10,1000,20.596
1619432988.22251,245.625,2228,10,1000,20.61
1619432989.32141,245.625,2229,10,1000,20.619
1619432990.42521,245.625,2230,10,1000,20.624
1619432991.57508,245.5625,2232,10,1000,20.63
1619432992.72425,245.5625,2233,10,1000,20.642
1619432993.8707,245.5625,2234,10,1000,20.65
1619432995.01864,245.5625,2235,10,1000,20.658
1619432996.16785,245.5625,2236,10,1000,20.675
1619432997.3111,245.5625,2237,10,1000,20.683
1619432998.4175,245.5625,2238,10,1000,20.687
1619432999.55976,245.5,2240,10,1000,20.694
1619433000.65704,245.5,2241,10,1000,20.695
1619433001.76375,245.5,2242,10,1000,20.714
1619433002.91117,245.5,2243,10,1000,20.721
1619433004.05904,245.5,2244,10,1000,20.727
1619433005.2032,245.5,2245,10,1000,20.743
1619433006.3027,245.5,2246,10,1000,20.753
1619433007.40338,245.5,2247,10,1000,20.758
1619433008.55817,245.5,2249,10,1000,20.764
1619433009.69676,245.4375,2250,10,1000,20.77
1619433011.87826,245.4375,2252,10,1000,20.792
1619433013.00106,245.4375,2253,10,1000,20.801
1619433014.14607,245.4375,2254,10,1000,20.807
1619433015.29186,245.375,2255,10,1000,20.823
1619433016.39601,245.4375,2256,10,1000,20.833
1619433017.54311,245.4375,2258,10,1000,20.838
1619433018.69555,245.375,2259,10,1000,20.845
1619433019.86737,245.375,2260,10,1000,20.856
1619433020.986,245.375,2261,10,1000,20.869
1619433022.11333,245.375,2262,10,1000,20.97
1619433023.23406,245.375,2263,10,1000,20.971
1619433025.41959,245.3125,2265,10,1000,20.988
1619433026.53369,245.375,2267,10,1000,21
1619433027.67843,245.3125,2268,10,1000,21.005
1619433028.78054,245.3125,2269,10,1000,21.011
1619433029.9277,245.3125,2270,10,1000,21.025
1619433031.02857,245.3125,2271,10,1000,21.031
1619433032.17262,245.3125,2272,10,1000,21.04
1619433033.2714,245.3125,2273,10,1000,21.054
1619433035.46328,245.25,2275,10,1000,21.068
1619433036.5675,245.3125,2277,10,1000,21.074
1619433037.66812,245.25,2278,10,1000,21.078
1619433038.76735,245.25,2279,10,1000,21.094
1619433039.86598,245.25,2280,10,1000,21.102
1619433040.96225,245.25,2281,10,1000,21.11
1619433042.06537,245.25,2282,10,1000,21.116
1619433043.21419,245.25,2283,10,1000,21.132
1619433044.35732,245.25,2284,10,1000,21.138
1619433046.54748,245.1875,2286,10,1000,21.156
1619433047.65586,245.25,2288,10,1000,21.166
1619433048.75844,245.25,2289,10,1000,21.173
1619433049.90619,245.1875,2290,10,1000,21.179
1619433051.05104,245.1875,2291,10,1000,21.192
1619433052.14911,245.1875,2292,10,1000,21.202
1619433053.25104,245.125,2293,10,1000,21.208
1619433054.35122,245.125,2294,10,1000,21.213
1619433055.52865,245.125,2295,10,1000,21.227
1619433056.64609,245.125,2297,10,1000,21.237
1619433057.74718,245.125,2298,10,1000,21.244
1619433058.89883,245.125,2299,10,1000,21.249
1619433060.05049,245.125,2300,10,1000,21.256
1619433061.19468,245.0625,2301,10,1000,21.275
1619433062.33926,245.0625,2302,10,1000,21.28
1619433063.44181,245.0625,2303,10,1000,21.287
1619433064.61874,245.0625,2305,10,1000,21.292
1619433065.73524,245.0625,2306,10,1000,21.306
1619433066.83426,245.0625,2307,10,1000,21.315
1619433069.01839,245,2309,10,1000,21.329
1619433070.13436,245,2310,10,1000,21.345
1619433071.28392,245,2311,10,1000,21.349
1619433072.4265,245,2312,10,1000,21.357
1619433073.52739,245,2313,10,1000,21.368
1619433074.62711,245,2315,10,1000,21.379
1619433076.81185,245,2317,10,1000,21.389
1619433077.92613,245,2318,10,1000,21.403
1619433080.15884,244.9375,2320,10,1000,21.417
1619433081.27725,244.9375,2321,10,1000,21.433
1619433082.42116,244.9375,2322,10,1000,21.44
1619433083.5731,244.9375,2323,10,1000,21.445
1619433084.72039,244.9375,2325,10,1000,21.451
1619433085.86648,244.9375,2326,10,1000,21.462
1619433087.0124,244.9375,2327,10,1000,21.571
1619433088.10927,244.9375,2328,10,1000,21.572
1619433089.21047,244.875,2329,10,1000,21.58
1619433090.32206,244.875,2330,10,1000,21.595
1619433091.46481,244.875,2331,10,1000,21.603
1619433092.61481,244.875,2333,10,1000,21.608
1619433093.75936,244.875,2334,10,1000,21.614
1619433094.90396,244.875,2335,10,1000,21.628
1619433096.00668,244.875,2336,10,1000,21.634
1619433097.15425,244.8125,2337,10,1000,21.643
1619433098.29785,244.8125,2338,10,1000,21.649
1619433099.39935,244.8125,2339,10,1000,21.665
