"Time","MASSFLOW"
2021-03-10 10:41:10,685
2021-03-10 10:42:10,680
2021-03-10 10:43:11,675
2021-03-10 10:44:11,671
2021-03-10 10:45:11,666
2021-03-10 10:46:11,661
2021-03-10 10:47:11,656
2021-03-10 10:48:11,650
2021-03-10 10:49:11,644
2021-03-10 10:50:11,639
2021-03-10 10:51:12,635
2021-03-10 10:52:12,633
2021-03-10 10:53:12,635
2021-03-10 10:54:12,639
2021-03-10 10:55:12,650
2021-03-10 10:56:12,656
2021-03-10 10:57:12,662
2021-03-10 10:58:12,669
2021-03-10 10:59:13,671
2021-03-10 11:00:13,677
2021-03-10 11:01:13,683
2021-03-10 11:02:13,697
2021-03-10 11:03:13,702
2021-03-10 11:04:13,708
2021-03-10 11:05:13,715
2021-03-10 11:06:13,731
2021-03-10 11:07:14,765
2021-03-10 11:08:14,780
2021-03-10 11:09:14,821
2021-03-10 11:10:14,840
2021-03-10 11:11:14,861
2021-03-10 11:12:14,875
2021-03-10 11:13:14,904
2021-03-10 11:14:14,908
2021-03-10 11:15:14,937
2021-03-10 11:16:15,950
2021-03-10 11:17:15,965
2021-03-10 11:18:15,967
2021-03-10 11:19:15,963
2021-03-10 11:20:15,960
2021-03-10 11:21:15,956
2021-03-10 11:22:15,949
2021-03-10 11:23:15,941
2021-03-10 11:24:16,932
2021-03-10 11:26:29,995
2021-03-10 11:27:29,994
2021-03-10 11:28:30,994
2021-03-10 11:29:30,993
2021-03-10 11:30:30,992
2021-03-10 11:31:30,992
2021-03-10 11:32:30,991
2021-03-10 11:33:30,990
2021-03-10 11:34:30,989
2021-03-10 11:35:30,988
2021-03-10 11:36:30,821
2021-03-10 11:37:30,806
2021-03-10 11:38:31,793
2021-03-10 11:39:31,781
2021-03-10 11:40:31,768
2021-03-10 11:41:31,754
2021-03-10 11:42:31,754
2021-03-10 11:43:31,753
2021-03-10 11:44:31,758
2021-03-10 11:45:31,762
2021-03-10 11:46:31,766
2021-03-10 11:47:31,768
2021-03-10 11:48:31,770
2021-03-10 11:49:32,772
2021-03-10 11:50:32,775
2021-03-10 11:51:32,778
2021-03-10 11:52:32,783
2021-03-10 11:53:32,783
2021-03-10 11:54:32,782
2021-03-10 11:55:32,779
2021-03-10 11:56:32,774
2021-03-10 11:57:33,766
2021-03-10 11:58:33,762
2021-03-10 11:59:33,760
2021-03-10 12:00:33,758
2021-03-10 12:01:33,757
2021-03-10 12:02:33,758
2021-03-10 12:03:33,758
2021-03-10 12:04:33,759
