Time [s],Pressure [mbar],N injection,Time opening [ms],Mass [g]
1618835209.62364,145.25,5143,5,403.025
1618835212.31611,145.1875,5170,5,403.104
1618835215.00693,145.0625,5197,5,403.266
1618835217.70487,145,5224,5,403.341
1618835220.39549,144.9375,5249,5,403.412
1618835223.10505,144.875,5277,5,403.564
1618835225.80613,144.8125,5304,5,403.635
1618835228.4942,144.75,5329,5,403.792
1618835231.20689,144.625,5357,5,403.876
1618835233.88221,144.625,5383,5,404.046
1618835236.59226,144.5,5410,5,404.118
1618835239.30578,144.4375,5437,5,404.196
1618835241.97173,144.375,5463,5,404.349
1618835244.69659,144.25,5490,5,404.423
1618835247.36502,144.1875,5517,5,404.594
1618835250.0867,144.1875,5543,5,404.664
1618835252.75865,144.0625,5570,5,404.744
1618835255.4634,144,5597,5,404.898
1618835258.15435,143.9375,5624,5,404.989
1618835260.87966,143.875,5650,5,405.066
1618835263.55661,143.8125,5677,5,405.224
1618835266.2447,143.75,5704,5,405.297
1618835268.9684,143.6875,5730,5,405.37
1618835271.6454,143.625,5757,5,405.552
1618835274.35422,143.5,5784,5,405.63
1618835277.03656,143.4375,5811,5,405.805
1618835279.74929,143.375,5837,5,405.88
1618835282.43659,143.3125,5864,5,405.954
1618835285.13742,143.25,5891,5,406.121
1618835287.82026,143.1875,5918,5,406.191
1618835290.54424,143.125,5944,5,406.263
1618835293.21708,143.0625,5971,5,406.447
1618835295.92535,143,5998,5,406.517
1618835298.60739,142.9375,6025,5,406.668
1618835301.32367,142.875,6051,5,406.832
1618835304.00403,142.75,6078,5,406.904
1618835306.70889,142.6875,6105,5,406.976
1618835309.40298,142.625,6131,5,407.137
1618835312.1047,142.5625,6158,5,407.228
1618835314.83155,142.5,6185,5,407.301
1618835317.49039,142.4375,6211,5,407.467
1618835320.2043,142.375,6238,5,407.539
1618835322.88409,142.3125,6264,5,407.719
1618835325.57514,142.25,6291,5,407.792
1618835328.30144,142.125,6319,5,407.867
1618835330.97473,142.0625,6344,5,408.025
1618835333.7207,142,6372,5,408.099
1618835336.44033,141.9375,6399,5,408.186
1618835339.12602,141.875,6426,5,408.31
1618835341.82764,141.8125,6452,5,408.437
1618835344.50948,141.75,6479,5,408.511
1618835347.22526,141.6875,6506,5,408.664
1618835349.90409,141.625,6532,5,408.736
1618835352.61572,141.5625,6559,5,408.902
1618835355.29689,141.5,6585,5,408.98
1618835358.01979,141.4375,6613,5,409.074
1618835360.69538,141.3125,6638,5,409.218
1618835363.39439,141.25,6665,5,409.295
1618835366.10031,141.1875,6693,5,409.377
1618835368.78518,141.125,6719,5,409.551
1618835371.4931,141.0625,6745,5,409.625
1618835374.18174,141,6772,5,409.7
1618835376.87641,140.9375,6799,5,409.879
1618835379.58506,140.875,6826,5,409.949
1618835382.27676,140.8125,6852,5,410.034
1618835384.97644,140.6875,6879,5,410.197
1618835387.66963,140.625,6906,5,410.267
1618835390.36865,140.5625,6932,5,410.428
1618835393.06818,140.5,6959,5,410.503
1618835395.75555,140.4375,6986,5,410.578
1618835398.46433,140.375,7013,5,410.751
1618835401.15414,140.25,7039,5,410.825
1618835403.85222,140.1875,7066,5,410.897
1618835406.55368,140.125,7093,5,411.06
1618835409.25115,140.0625,7120,5,411.139
1618835411.93566,140,7146,5,411.212
1618835414.6566,139.9375,7173,5,411.389
1618835417.33265,139.875,7200,5,411.481
1618835420.04333,139.8125,7227,5,411.608
1618835422.72478,139.75,7253,5,411.707
1618835425.43813,139.6875,7280,5,411.787
1618835428.12695,139.625,7307,5,411.942
1618835430.83255,139.5,7333,5,412.032
1618835433.52048,139.4375,7360,5,412.174
1618835436.22793,139.375,7387,5,412.243
1618835438.90646,139.375,7414,5,412.394
1618835441.63281,139.3125,7440,5,412.492
1618835444.31104,139.1875,7467,5,412.565
1618835447.00347,139.125,7494,5,412.716
1618835449.70732,139.0625,7521,5,412.811
1618835452.40177,139,7547,5,412.962
1618835455.09715,138.9375,7573,5,413.041
1618835457.80822,138.875,7601,5,413.133
1618835460.49832,138.8125,7627,5,413.24
1618835463.18061,138.75,7653,5,413.366
1618835465.88592,138.6875,7680,5,413.523
1618835468.58749,138.625,7707,5,413.6
1618835471.30543,138.5,7734,5,413.673
1618835473.97074,138.4375,7760,5,413.828
1618835476.6939,138.375,7787,5,413.901
1618835479.3869,138.3125,7814,5,413.973
1618835482.06231,138.25,7840,5,414.144
1618835484.79678,138.125,7867,5,414.236
1618835487.45528,138.125,7894,5,414.309
1618835490.16082,138,7921,5,414.467
1618835492.85176,137.9375,7947,5,414.539
1618835495.56734,137.875,7974,5,414.635
1618835498.24565,137.8125,8001,5,414.788
1618835500.93026,137.75,8027,5,414.863
1618835503.59367,137.6875,8053,5,414.951
1618835506.31567,137.625,8081,5,415.022
1618835508.98392,137.5,8107,5,415.171
1618835511.69458,137.5,8133,5,415.34
1618835514.38962,137.4375,8160,5,415.413
1618835517.08481,137.375,8187,5,415.487
1618835519.77993,137.25,8214,5,415.567
1618835522.47871,137.25,8240,5,415.726
1618835525.18316,137.125,8267,5,415.878
1618835527.87538,137.0625,8294,5,415.956
1618835530.55981,137,8321,5,416.127
1618835533.28418,136.9375,8347,5,416.202
1618835535.96117,136.875,8374,5,416.277
1618835538.67177,136.8125,8401,5,416.439
1618835541.34813,136.75,8427,5,416.516
1618835544.0557,136.6875,8454,5,416.587
1618835546.74659,136.625,8481,5,416.762
1618835549.43986,136.5625,8508,5,416.836
1618835552.14668,136.5,8534,5,416.91
1618835554.83134,136.375,8561,5,417.066
1618835557.54284,136.375,8588,5,417.158
1618835560.2373,136.25,8615,5,417.232
1618835562.93611,136.1875,8641,5,417.399
1618835565.62393,136.125,8668,5,417.472
1618835568.34741,136.125,8695,5,417.552
1618835571.01854,136.0625,8722,5,417.702
1618835573.71905,135.9375,8748,5,417.775
1618835576.43303,135.875,8775,5,417.944
1618835579.12147,135.8125,8802,5,418.021
1618835581.81297,135.75,8828,5,418.094
1618835584.5088,135.6875,8855,5,418.164
1618835587.19876,135.625,8882,5,418.347
1618835589.89956,135.5625,8909,5,418.42
1618835592.61535,135.5,8935,5,418.577
1618835595.29799,135.375,8962,5,418.652
1618835598.00552,135.375,8989,5,418.723
1618835600.68319,135.25,9015,5,418.887
1618835603.39654,135.1875,9041,5,418.977
1618835606.08035,135.125,9068,5,419.058
1618835608.80241,135.0625,9096,5,419.209
1618835611.47243,135,9122,5,419.281
1618835614.19373,134.9375,9148,5,419.447
1618835616.86374,134.875,9175,5,419.525
1618835619.57744,134.8125,9202,5,419.598
1618835622.26197,134.75,9228,5,419.711
1618835624.9699,134.625,9255,5,419.833
1618835627.65353,134.5625,9282,5,419.989
1618835630.37438,134.5,9309,5,420.064
1618835633.05207,134.4375,9335,5,420.139
1618835635.74978,134.375,9362,5,420.308
1618835638.45378,134.3125,9389,5,420.377
1618835641.1525,134.25,9416,5,420.446
1618835643.83653,134.1875,9442,5,420.606
1618835646.55165,134.125,9469,5,420.676
1618835649.23832,134.0625,9496,5,420.824
1618835651.94924,134,9523,5,420.912
1618835654.6272,133.9375,9549,5,420.976
1618835657.34486,133.875,9576,5,421.056
1618835660.02427,133.8125,9603,5,421.224
1618835662.74249,133.75,9629,5,421.296
1618835665.41117,133.6875,9656,5,421.435
1618835668.12653,133.625,9683,5,421.602
1618835670.80306,133.5625,9710,5,421.674
1618835673.52824,133.5,9736,5,421.745
1618835676.19411,133.375,9762,5,421.903
1618835681.57421,133.25,9816,5,422.048
1618835684.24871,133.1875,9842,5,422.198
1618835686.95352,133.125,9869,5,422.269
1618835689.63484,133.0625,9896,5,422.433
1618835692.36485,133,9923,5,422.573
1618835695.03246,132.9375,9949,5,422.64
1618835697.74915,132.875,9976,5,422.803
1618835700.42335,132.8125,10003,5,422.878
1618835703.1425,132.75,10029,5,422.949
1618835705.84478,132.6875,10056,5,423.105
1618835708.5162,132.625,10083,5,423.176
1618835711.22428,132.5625,10110,5,423.261
1618835713.91822,132.5,10136,5,423.406
1618835716.60689,132.4375,10163,5,423.475
1618835719.31851,132.3125,10190,5,423.623
1618835722.00188,132.25,10217,5,423.694
1618835724.71533,132.1875,10243,5,423.78
1618835727.43657,132.1875,10270,5,423.926
1618835730.10669,132.125,10297,5,424.011
1618835732.80314,132.0625,10324,5,424.151
1618835735.49285,132,10349,5,424.226
1618835738.20339,131.875,10377,5,424.302
1618835740.88622,131.8125,10403,5,424.468
1618835743.59657,131.8125,10429,5,424.616
1618835746.27766,131.6875,10456,5,424.685
1618835748.99398,131.625,10483,5,424.756
1618835751.66879,131.625,10510,5,424.911
1618835754.38939,131.5,10536,5,425.002
1618835757.05834,131.5,10546,5,425.074
